--2023-05-13 03:49:43--  https://hal-inrap.archives-ouvertes.fr/hal-01490639/document
Resolving hal-inrap.archives-ouvertes.fr (hal-inrap.archives-ouvertes.fr)... 193.48.96.10
Connecting to hal-inrap.archives-ouvertes.fr (hal-inrap.archives-ouvertes.fr)|193.48.96.10|:443... connected.
HTTP request sent, awaiting response... 200 OK
Length: 54897894 (52M) [application/pdf]
Saving to: ‘./data/0.sdu/1490639.pdf’

 10750K .......... .......... .......... .......... .......... 20%  246K 42s
 10800K .......... .......... .......... .......... .......... 20%  479M 41s
 10850K .......... .......... .......... .......... .......... 20%  552M 41s
 10900K .......... .......... .......... .......... .......... 20%  610M 41s
 10950K .......... .......... .......... .......... .......... 20%  246K 42s
 11000K .......... .......... .......... .......... .......... 20%  418M 41s
 11050K .......... .......... .......... .......... .......... 20%  572M 41s
 11100K .......... .......... .......... .......... .......... 20%  628M 41s
 11150K .......... .......... .......... .......... .......... 20%  245K 41s
 11200K .......... .......... .......... .......... .......... 20%  389M 41s
 11250K .......... .......... .......... .......... .......... 21%  595M 41s
 11300K .......... .......... .......... .......... .......... 21%  374M 41s
 11350K .......... .......... .......... .......... .......... 21%  249K 41s
 11400K .......... .......... .......... .......... .......... 21%  428M 41s
 11450K .......... .......... .......... .......... .......... 21%  618M 41s
 11500K .......... .......... .......... .......... .......... 21%  613M 41s
 11550K .......... .......... .......... .......... .......... 21%  247K 41s
 11600K .......... .......... .......... .......... .......... 21%  311M 41s
 11650K .......... .......... .......... .......... .......... 21%  617M 41s
 11700K .......... .......... .......... .......... .......... 21%  636M 40s
 11750K .......... .......... .......... .......... .......... 22%  244K 41s
 11800K .......... .......... .......... .......... .......... 22%  415M 41s
 11850K .......... .......... .......... .......... .......... 22%  445M 40s
 11900K .......... .......... .......... .......... .......... 22%  618M 40s
 11950K .......... .......... .......... .......... .......... 22%  638M 40s
 12000K .......... .......... .......... .......... .......... 22%  249K 41s
 12050K .......... .......... .......... .......... .......... 22%  595M 40s
 12100K .......... .......... .......... .......... .......... 22%  623M 40s
 12150K .......... .......... .......... .......... .......... 22%  634M 40s
 12200K .......... .......... .......... .......... .......... 22%  246K 40s
 12250K .......... .......... .......... .......... .......... 22%  420M 40s
 12300K .......... .......... .......... .......... .......... 23%  550M 40s
 12350K .......... .......... .......... .......... .......... 23%  628M 40s
 12400K .......... .......... .......... .......... .......... 23%  247K 40s
 12450K .......... .......... .......... .......... .......... 23%  502M 40s
 12500K .......... .......... .......... .......... .......... 23%  615M 40s
 12550K .......... .......... .......... .......... .......... 23%  618M 40s
 12600K .......... .......... .......... .......... .......... 23%  246K 40s
 12650K .......... .......... .......... .......... .......... 23%  420M 40s
 12700K .......... .......... .......... .......... .......... 23%  615M 40s
 12750K .......... .......... .......... .......... .......... 23%  246M 39s
 12800K .......... .......... .......... .......... .......... 23%  247K 40s
 12850K .......... .......... .......... .......... .......... 24%  391M 40s
 12900K .......... .......... .......... .......... .......... 24%  590M 39s
 12950K .......... .......... .......... .......... .......... 24%  607M 39s
 13000K .......... .......... .......... .......... .......... 24%  247K 40s
 13050K .......... .......... .......... .......... .......... 24%  345M 39s
 13100K .......... .......... .......... .......... .......... 24%  604M 39s
 13150K .......... .......... .......... .......... .......... 24%  629M 39s
 13200K .......... .......... .......... .......... .......... 24%  247K 39s
 13250K .......... .......... .......... .......... .......... 24%  398M 39s
 13300K .......... .......... .......... .......... .......... 24%  447M 39s
 13350K .......... .......... .......... .......... .......... 24%  621M 39s
 13400K .......... .......... .......... .......... .......... 25%  537M 39s
 13450K .......... .......... .......... .......... .......... 25%  247K 39s
 13500K .......... .......... .......... .......... .......... 25%  534M 39s
 13550K .......... .......... .......... .......... .......... 25%  402M 39s
 13600K .......... .......... .......... .......... .......... 25%  501M 39s
 13650K .......... .......... .......... .......... .......... 25%  246K 39s
 13700K .......... .......... .......... .......... .......... 25%  583M 39s
 13750K .......... .......... .......... .......... .......... 25%  618M 39s
 13800K .......... .......... .......... .......... .......... 25%  564M 38s
 13850K .......... .......... .......... .......... .......... 25%  247K 39s
 13900K .......... .......... .......... .......... .......... 26%  242M 39s
 13950K .......... .......... .......... .......... .......... 26%  514M 38s
 14000K .......... .......... .......... .......... .......... 26%  442M 38s
 14050K .......... .......... .......... .......... .......... 26%  247K 39s
 14100K .......... .......... .......... .......... .......... 26%  313M 38s
 14150K .......... .......... .......... .......... .......... 26%  599M 38s
 14200K .......... .......... .......... .......... .......... 26%  561M 38s
 14250K .......... .......... .......... .......... .......... 26%  246K 38s
 14300K .......... .......... .......... .......... .......... 26%  240M 38s
 14350K .......... .......... .......... .......... .......... 26%  489M 38s
 14400K .......... .......... .......... .......... .......... 26%  398M 38s
 14450K .......... .......... .......... .......... .......... 27%  247K 38s
 14500K .......... .......... .......... .......... .......... 27%  285M 38s
 14550K .......... .......... .......... .......... .......... 27%  599M 38s
 14600K .......... .......... .......... .......... .......... 27%  371M 38s
 14650K .......... .......... .......... .......... .......... 27%  624M 38s
 14700K .......... .......... .......... .......... .......... 27%  247K 38s
 14750K .......... .......... .......... .......... .......... 27%  338M 38s
 14800K .......... .......... .......... .......... .......... 27%  390M 38s
 14850K .......... .......... .......... .......... .......... 27%  612M 37s
 14900K .......... .......... .......... .......... .......... 27%  246K 38s
 14950K .......... .......... .......... .......... .......... 27%  528M 38s
 15000K .......... .......... .......... .......... .......... 28%  390M 37s
 15050K .......... .......... .......... .......... .......... 28%  577M 37s
 15100K .......... .......... .......... .......... .......... 28%  247K 38s
 15150K .......... .......... .......... .......... .......... 28%  426M 37s
 15200K .......... .......... .......... .......... .......... 28%  505M 37s
 15250K .......... .......... .......... .......... .......... 28%  634M 37s
 15300K .......... .......... .......... .......... .......... 28%  247K 37s
 15350K .......... .......... .......... .......... .......... 28%  411M 37s
 15400K .......... .......... .......... .......... .......... 28%  560M 37s
 15450K .......... .......... .......... .......... .......... 28%  629M 37s
 15500K .......... .......... .......... .......... .......... 29%  247K 37s
 15550K .......... .......... .......... .......... .......... 29%  339M 37s
 15600K .......... .......... .......... .......... .......... 29%  497M 37s
 15650K .......... .......... .......... .......... .......... 29%  621M 37s
 15700K .......... .......... .......... .......... .......... 29%  247K 37s
 15750K .......... .......... .......... .......... .......... 29%  346M 37s
 15800K .......... .......... .......... .......... .......... 29%  539M 37s
 15850K .......... .......... .......... .......... .......... 29%  610M 37s
 15900K .......... .......... .......... .......... .......... 29%  631M 36s
 15950K .......... .......... .......... .......... .......... 29%  247K 37s
 16000K .......... .......... .......... .......... .......... 29%  370M 37s
 16050K .......... .......... .......... .......... .......... 30%  626M 36s
 16100K .......... .......... .......... .......... .......... 30%  572M 36s
 16150K .......... .......... .......... .......... .......... 30%  247K 37s
 16200K .......... .......... .......... .......... .......... 30%  485M 36s
 16250K .......... .......... .......... .......... .......... 30%  622M 36s
 16300K .......... .......... .......... .......... .......... 30%  586M 36s
 16350K .......... .......... .......... .......... .......... 30%  246K 36s
 16400K .......... .......... .......... .......... .......... 30%  462M 36s
 16450K .......... .......... .......... .......... .......... 30%  620M 36s
 16500K .......... .......... .......... .......... .......... 30%  442M 36s
 16550K .......... .......... .......... .......... .......... 30%  232K 36s
 16600K .......... .......... .......... .......... .......... 31%  534M 36s
 16650K .......... .......... .......... .......... .......... 31%  451M 36s
 16700K .......... .......... .......... .......... .......... 31%  614M 36s
 16750K .......... .......... .......... .......... .......... 31%  635M 36s
 16800K .......... .......... .......... .......... .......... 31%  244K 36s
 16850K .......... .......... .......... .......... .......... 31%  603M 36s
 16900K .......... .......... .......... .......... .......... 31%  467M 36s
