--2023-05-13 00:54:21--  https://www.hal.inserm.fr/inserm-01335683/document
Resolving www.hal.inserm.fr (www.hal.inserm.fr)... 193.48.96.10
Connecting to www.hal.inserm.fr (www.hal.inserm.fr)|193.48.96.10|:443... connected.
HTTP request sent, awaiting response... 200 OK
Length: 40280512 (38M) [application/pdf]
Saving to: ‘./data/0.sdv/1335683.pdf’

 18850K .......... .......... .......... .......... .......... 48%  247K 20s
 18900K .......... .......... .......... .......... .......... 48%  495M 20s
 18950K .......... .......... .......... .......... .......... 48%  609M 20s
 19000K .......... .......... .......... .......... .......... 48%  414M 20s
 19050K .......... .......... .......... .......... .......... 48%  247K 20s
 19100K .......... .......... .......... .......... .......... 48%  381M 20s
 19150K .......... .......... .......... .......... .......... 48%  606M 20s
 19200K .......... .......... .......... .......... .......... 48%  368M 19s
 19250K .......... .......... .......... .......... .......... 49%  608M 19s
 19300K .......... .......... .......... .......... .......... 49%  247K 19s
 19350K .......... .......... .......... .......... .......... 49%  427M 19s
 19400K .......... .......... .......... .......... .......... 49%  532M 19s
 19450K .......... .......... .......... .......... .......... 49%  377M 19s
 19500K .......... .......... .......... .......... .......... 49%  246K 19s
 19550K .......... .......... .......... .......... .......... 49%  439M 19s
 19600K .......... .......... .......... .......... .......... 49%  503M 19s
 19650K .......... .......... .......... .......... .......... 50%  611M 19s
 19700K .......... .......... .......... .......... .......... 50%  247K 19s
 19750K .......... .......... .......... .......... .......... 50%  444M 19s
 19800K .......... .......... .......... .......... .......... 50%  556M 19s
 19850K .......... .......... .......... .......... .......... 50%  609M 19s
 19900K .......... .......... .......... .......... .......... 50%  246K 19s
 19950K .......... .......... .......... .......... .......... 50%  553M 19s
 20000K .......... .......... .......... .......... .......... 50%  489M 19s
 20050K .......... .......... .......... .......... .......... 51%  581M 19s
 20100K .......... .......... .......... .......... .......... 51%  247K 19s
 20150K .......... .......... .......... .......... .......... 51%  479M 19s
 20200K .......... .......... .......... .......... .......... 51%  547M 19s
 20250K .......... .......... .......... .......... .......... 51%  438M 18s
 20300K .......... .......... .......... .......... .......... 51%  247K 19s
 20350K .......... .......... .......... .......... .......... 51%  415M 18s
 20400K .......... .......... .......... .......... .......... 51%  446M 18s
 20450K .......... .......... .......... .......... .......... 52%  600M 18s
 20500K .......... .......... .......... .......... .......... 52%  587M 18s
 20550K .......... .......... .......... .......... .......... 52%  247K 18s
 20600K .......... .......... .......... .......... .......... 52%  350M 18s
 20650K .......... .......... .......... .......... .......... 52%  605M 18s
 20700K .......... .......... .......... .......... .......... 52%  615M 18s
 20750K .......... .......... .......... .......... .......... 52%  247K 18s
 20800K .......... .......... .......... .......... .......... 53%  379M 18s
 20850K .......... .......... .......... .......... .......... 53%  620M 18s
 20900K .......... .......... .......... .......... .......... 53%  626M 18s
 20950K .......... .......... .......... .......... .......... 53%  247K 18s
 21000K .......... .......... .......... .......... .......... 53%  528M 18s
 21050K .......... .......... .......... .......... .......... 53%  563M 18s
 21100K .......... .......... .......... .......... .......... 53%  628M 18s
 21150K .......... .......... .......... .......... .......... 53%  242K 18s
 21200K .......... .......... .......... .......... .......... 54%  473M 18s
 21250K .......... .......... .......... .......... .......... 54%  457M 18s
 21300K .......... .......... .......... .......... .......... 54%  550M 17s
 21350K .......... .......... .......... .......... .......... 54%  242K 18s
 21400K .......... .......... .......... .......... .......... 54%  391M 17s
 21450K .......... .......... .......... .......... .......... 54%  382M 17s
 21500K .......... .......... .......... .......... .......... 54%  377M 17s
 21550K .......... .......... .......... .......... .......... 54%  614M 17s
 21600K .......... .......... .......... .......... .......... 55%  247K 17s
 21650K .......... .......... .......... .......... .......... 55%  540M 17s
 21700K .......... .......... .......... .......... .......... 55%  617M 17s
 21750K .......... .......... .......... .......... .......... 55%  610M 17s
 21800K .......... .......... .......... .......... .......... 55%  247K 17s
 21850K .......... .......... .......... .......... .......... 55%  442M 17s
 21900K .......... .......... .......... .......... .......... 55%  620M 17s
 21950K .......... .......... .......... .......... .......... 55%  629M 17s
 22000K .......... .......... .......... .......... .......... 56%  246K 17s
 22050K .......... .......... .......... .......... .......... 56%  543M 17s
 22100K .......... .......... .......... .......... .......... 56%  614M 17s
 22150K .......... .......... .......... .......... .......... 56%  579M 17s
 22200K .......... .......... .......... .......... .......... 56%  246K 17s
 22250K .......... .......... .......... .......... .......... 56%  575M 17s
 22300K .......... .......... .......... .......... .......... 56%  454M 17s
 22350K .......... .......... .......... .......... .......... 56%  622M 16s
 22400K .......... .......... .......... .......... .......... 57%  246K 16s
 22450K .......... .......... .......... .......... .......... 57%  560M 16s
 22500K .......... .......... .......... .......... .......... 57%  374M 16s
 22550K .......... .......... .......... .......... .......... 57%  590M 16s
 22600K .......... .......... .......... .......... .......... 57%  247K 16s
 22650K .......... .......... .......... .......... .......... 57%  355M 16s
 22700K .......... .......... .......... .......... .......... 57%  586M 16s
 22750K .......... .......... .......... .......... .......... 57%  589M 16s
